-2.000000000000000000e+00 1.110442562984511336e-03 2.220882386073020753e-03 -3.331316729339102098e-03 -4.441742852896409140e-03 5.552158016960254128e-03
-1.997997997997998043e+00 2.220882386062384296e-03 4.441742852933497528e-03 -6.662559481564031896e-03 -8.883310353390466360e-03 1.110397355066102335e-02
-1.995995995995996086e+00 3.331316729333741369e-03 6.662559481585220676e-03 -9.993654281203395023e-03 -1.332452715600243760e-02 1.665510413896879871e-02
-1.993993993993993907e+00 4.441742852912224614e-03 8.883310353464644871e-03 -1.332452715607132521e-02 -1.776521792909753136e-02 2.220520736200074646e-02
-1.991991991991991950e+00 5.552158016931759560e-03 1.110397355065721910e-02 -1.665510413891012689e-02 -2.220520736180770643e-02 2.775394086324673229e-02
-1.989989989989989994e+00 6.662559481553310438e-03 1.332452715611370277e-02 -1.998531126903286409e-02 -2.664432017095264352e-02 3.330096237068753962e-02
-1.987987987987988037e+00 7.772944506971646468e-03 1.554494925386648400e-02 -2.331507459396574972e-02 -3.108238110795961268e-02 3.884592971790779697e-02
-1.985985985985986080e+00 8.883310353422093839e-03 1.776521792924588491e-02 -2.664432017109040485e-02 -3.551921496578198945e-02 4.438850086520240018e-02
-1.983983983983983901e+00 9.993654281187308933e-03 1.998531126909643477e-02 -2.997297406928583000e-02 -3.995464658581616285e-02 4.992833392067513171e-02
-1.981981981981981944e+00 1.110397355060402207e-02 2.220520736199315878e-02 -3.330096237057020986e-02 -4.438850086481643809e-02 5.546508716132819011e-02
-1.979979979979979987e+00 1.221426542206981332e-02 2.442488429845780795e-02 -3.662821117174234337e-02 -4.882060276180785752e-02 6.099841905414125215e-02
-1.977977977977978030e+00 1.332452715604985974e-02 2.664432017117516344e-02 -3.995464658602277536e-02 -5.325077730499649248e-02 6.652798827713883589e-02
-1.975975975975976073e+00 1.443475601308369556e-02 2.886349307520918658e-02 -4.328019474469458477e-02 -5.767884959867708439e-02 7.205345374044469509e-02
-1.973973973973973894e+00 1.554494925379198630e-02 3.108238110821922098e-02 -4.660478179874377735e-02 -6.210464483013749398e-02 7.757447460732176669e-02
-1.971971971971971938e+00 1.665510413888327337e-02 3.330096237067618758e-02 -4.992833392049918217e-02 -6.652798827656021541e-02 8.309071031519670025e-02
-1.969969969969969981e+00 1.776521792916072734e-02 3.551921496607868961e-02 -5.325077730527189718e-02 -7.094870531191993512e-02 8.860182059666718568e-02
-1.967967967967968024e+00 1.887528788552892203e-02 3.773711700116917644e-02 -5.657203817299429061e-02 -7.536662141387756586e-02 9.410746550049141346e-02
-1.965965965965966067e+00 1.998531126900060170e-02 3.995464658614995140e-02 -5.989204276985840569e-02 -7.978156217067008948e-02 9.960730541255786996e-02
-1.963963963963963888e+00 2.109528534070340827e-02 4.217178183489925930e-02 -6.321071736995369228e-02 -8.419335328799601448e-02 1.051010010768341635e-01
-1.961961961961961931e+00 2.220520736188665717e-02 4.438850086518730115e-02 -6.652798827690428740e-02 -8.860182059589624681e-02 1.105882136162941454e-01
-1.959959959959959974e+00 2.331507459392810275e-02 4.660478179889214478e-02 -6.984378182550560199e-02 -9.300679005562992319e-02 1.160686045538212585e-01
-1.957957957957958017e+00 2.442488429834065861e-02 4.882060276221575346e-02 -7.315802438335994307e-02 -9.740808776654538703e-02 1.215418358330875859e-01
-1.955955955955956060e+00 2.553463373677922546e-02 5.103594188589977154e-02 -7.647064235251198328e-02 -1.018055399729451554e-01 1.270075698394065866e-01
-1.953953953953953881e+00 2.664432017104735595e-02 5.325077730544142129e-02 -7.978156217108281489e-02 -1.061989730709458485e-01 1.324654694205587846e-01
-1.951951951951951925e+00 2.775394086310410333e-02 5.546508716130927469e-02 -8.309071031490371240e-02 -1.105882136153314016e-01 1.379151979075891044e-01
-1.949949949949949968e+00 2.886349307507071402e-02 5.767884959915901832e-02 -8.639801329914863215e-02 -1.149730883264007547e-01 1.433564191355738981e-01
-1.947947947947948011e+00 2.997297406923739999e-02 5.989204277004910731e-02 -8.970339767996639291e-02 -1.193534240968084498e-01 1.487887974643574696e-01
-1.945945945945946054e+00 3.108238110807008681e-02 6.210464483065643304e-02 -9.300679005611126038e-02 -1.237290479983985947e-01 1.542119977992555679e-01
