3.654716387232951558e+00 7.995750069994917997e-01
4.569767219659308211e+00 1.375683109202815002e+00
5.482710518992344184e+00 1.827916420002744013e+00
6.515633243187299861e+00 2.262860391222899725e+00
7.572879082249628802e+00 2.704245195358689902e+00
8.816999035535364015e+00 3.168692661663183863e+00
1.067635509390709103e+01 3.697018793840766815e+00
