4.936409445142013082e-09 7.237478514224922055e-01
1.973289390018643295e-08 1.064403920090010613e+00
4.441385219978968344e-08 1.116136302188409202e+00
7.896464261719079959e-08 1.133685045430789406e+00
1.233607641385597203e-07 1.141716268113722288e+00
