-2.000000000000000000e+00 -2.220882386063441610e-03 -3.331316729345741318e-03 -4.441742852901621984e-03 5.552158016959207222e-03 -6.662559481571429625e-03
-1.997997997997998043e+00 -4.441742852914340109e-03 -6.662559481577311205e-03 -8.883310353400892048e-03 1.110397355065893127e-02 -1.332452715608611893e-02
-1.995995995995996086e+00 -6.662559481556484114e-03 -9.993654281223316588e-03 -1.332452715601807960e-02 1.665510413896566233e-02 -1.998531126905504773e-02
-1.993993993993993907e+00 -8.883310353426328299e-03 -1.332452715609788556e-02 -1.776521792911838621e-02 2.220520736199656578e-02 -2.664432017111998188e-02
-1.991991991991991950e+00 -1.110397355060932338e-02 -1.665510413894332950e-02 -2.220520736183376892e-02 2.775394086324150730e-02 -3.330096237060718722e-02
-1.989989989989989994e+00 -1.332452715605622964e-02 -1.998531126907270375e-02 -2.664432017098392752e-02 3.330096237068126686e-02 -3.995464658606712877e-02
-1.987987987987988037e+00 -1.554494925379943521e-02 -2.331507459401223337e-02 -3.108238110799611126e-02 3.884592971790048338e-02 -4.660478179879552069e-02
-1.985985985985986080e+00 -1.776521792916925524e-02 -2.664432017114352208e-02 -3.551921496582369914e-02 4.438850086519403881e-02 -5.325077730533100961e-02
-1.983983983983983901e+00 -1.998531126901022248e-02 -2.997297406934559469e-02 -3.995464658586307671e-02 4.992833392066571563e-02 -5.989204276992489417e-02
-1.981981981981981944e+00 -2.220520736189735694e-02 -3.330096237063661507e-02 -4.438850086486855612e-02 5.546508716131771238e-02 -6.652798827697815887e-02
-1.979979979979979987e+00 -2.442488429835243391e-02 -3.662821117181538216e-02 -4.882060276186517972e-02 6.099841905412974052e-02 -7.315802438344115588e-02
-1.977977977977978030e+00 -2.664432017106021719e-02 -3.995464658610244774e-02 -5.325077730505902579e-02 6.652798827712627650e-02 -7.978156217117138294e-02
-1.975975975975976073e+00 -2.886349307508465772e-02 -4.328019474478090461e-02 -5.767884959874480105e-02 7.205345374043108098e-02 -8.639801329924455542e-02
-1.973973973973973894e+00 -3.108238110808510951e-02 -4.660478179883673078e-02 -6.210464483021043564e-02 7.757447460730711175e-02 -9.300679005621451112e-02
-1.971971971971971938e+00 -3.330096237053248309e-02 -4.992833392059877612e-02 -6.652798827663836123e-02 8.309071031518097672e-02 -9.960730541231707647e-02
-1.969969969969969981e+00 -3.551921496592540944e-02 -5.325077730537813858e-02 -7.094870531200328512e-02 8.860182059665039356e-02 -1.061989730716135227e-01
-1.967967967967968024e+00 -3.773711700100629979e-02 -5.657203817310717947e-02 -7.536662141396609227e-02 9.410746550047359438e-02 -1.127812075240685885e-01
-1.965965965965966067e+00 -3.995464658597747826e-02 -5.989204276997792814e-02 -7.978156217076382006e-02 9.960730541253898229e-02 -1.193534240975591409e-01
-1.963963963963963888e+00 -4.217178183471719660e-02 -6.321071737007984137e-02 -8.419335328809492147e-02 1.051010010768142489e-01 -1.259150390098078276e-01
-1.961961961961961931e+00 -4.438850086499566278e-02 -6.652798827703709783e-02 -8.860182059600033022e-02 1.105882136162731483e-01 -1.324654694202383465e-01
-1.959959959959959974e+00 -4.660478179869092380e-02 -6.984378182564499049e-02 -9.300679005573921077e-02 1.160686045537992483e-01 -1.390041334817462559e-01
-1.957957957957958017e+00 -4.882060276200495680e-02 -7.315802438350599290e-02 -9.740808776665986490e-02 1.215418358330645210e-01 -1.455304503923825210e-01
-1.955955955955956060e+00 -5.103594188567939227e-02 -7.647064235266466670e-02 -1.018055399730648236e-01 1.270075698393824670e-01 -1.520438404469431626e-01
-1.953953953953953881e+00 -5.325077730521145247e-02 -7.978156217124213190e-02 -1.061989730710706376e-01 1.324654694205336103e-01 -1.585437250884626226e-01
-1.951951951951951925e+00 -5.546508716106972325e-02 -8.309071031506963523e-02 -1.105882136154613671e-01 1.379151979075628753e-01 -1.650295269596039893e-01
-1.949949949949949968e+00 -5.767884959890987734e-02 -8.639801329932123020e-02 -1.149730883265359105e-01 1.433564191355466422e-01 -1.715006699539434742e-01
-1.947947947947948011e+00 -5.989204276979038372e-02 -8.970339768014562454e-02 -1.193534240969487681e-01 1.487887974643291034e-01 -1.779565792671436164e-01
-1.945945945945946054e+00 -6.210464483038814765e-02 -9.300679005629712559e-02 -1.237290479985440617e-01 1.542119977992260915e-01 -1.843966814480104688e-01
-1.943943943943943875e+00 -6.431663394321410210e-02 -9.630811707076564199e-02 -1.280997872891824485e-01 1.596256856116954614e-01 -1.908204044494309914e-01
-1.941941941941941918e+00 -6.652798827682869509e-02 -9.960730541240564451e-02 -1.324654694195605831e-01 1.650295269599722225e-01 -1.972271776791855724e-01
-1.939939939939939961e+00 -6.873868600605742563e-02 -1.029042818175642110e-01 -1.368259220400233067e-01 1.704231885096676447e-01 -2.036164320506313741e-01
-1.937937937937938004e+00 -7.094870531220622001e-02 -1.061989730717080027e-01 -1.411809730073673719e-01 1.758063375543308660e-01 -2.099876000332517034e-01
-1.935935935935936048e+00 -7.315802438327673185e-02 -1.094913060110489222e-01 -1.455304503916376169e-01 1.811786420359720040e-01 -2.163401157030677424e-01
-1.933933933933933869e+00 -7.536662141418166982e-02 -1.127812075241690221e-01 -1.498741824829144809e-01 1.865397705655447436e-01 -2.226734147929067542e-01
-1.931931931931931912e+00 -7.757447460696000052e-02 -1.160686045536439975e-01 -1.542119977980925538e-01 1.918893924433882625e-01 -2.289869347425237955e-01
-1.929929929929929955e+00 -7.978156217099204028e-02 -1.193534240976654726e-01 -1.585437250876508275e-01 1.972271776796261089e-01 -2.352801147485715783e-01
-1.927927927927927998e+00 -8.198786232321457479e-02 -1.226355932116622721e-01 -1.628691933424129823e-01 2.025527970145218071e-01 -2.415523958144141781e-01
-1.925925925925926041e+00 -8.419335328833582599e-02 -1.259150390099200989e-01 -1.671882318002985979e-01 2.078659219387887225e-01 -2.478032207997803438e-01
-1.923923923923923862e+00 -8.639801329905036353e-02 -1.291916886672002385e-01 -1.715006699530649270e-01 2.131662247138544908e-01 -2.540320344702519106e-01
-1.921921921921921905e+00 -8.860182059625389128e-02 -1.324654694203565297e-01 -1.758063375530376227e-01 2.184533783920774852e-01 -2.602382835465830713e-01
-1.919919919919919948e+00 -9.080475342925817261e-02 -1.357363085699514749e-01 -1.801050646198324445e-01 2.237270568369138513e-01 -2.664214167538457301e-01
-1.917917917917917991e+00 -9.300679005600545612e-02 -1.390041334818703789e-01 -1.843966814470652249e-01 2.289869347430360524e-01 -2.725808848703970000e-01
-1.915915915915916035e+00 -9.520790874328323439e-02 -1.422688715889345312e-01 -1.886810186090522312e-01 2.342326876563985694e-01 -2.787161407766640675e-01
-1.913913913913913856e+00 -9.740808776693871129e-02 -1.455304503925125281e-01 -1.929579069674982328e-01 2.394639919942519179e-01 -2.848266395037425402e-01
-1.911911911911911899e+00 -9.960730541209317224e-02 -1.487887974641302069e-01 -1.972271776781739649e-01 2.446805250651029884e-01 -2.909118382818041693e-01
-1.909909909909909942e+00 -1.018055399733562988e-01 -1.520438404470791649e-01 -2.014886621975820191e-01 2.498819650886198174e-01 -2.969711965883081173e-01
-1.907907907907907985e+00 -1.040027697550404556e-01 -1.552955070580233909e-01 -2.057421922896102429e-01 2.550679912154809603e-01 -3.030041761960138302e-01
-1.905905905905905806e+00 -1.061989730713747415e-01 -1.585437250886045368e-01 -2.099876000321740099e-01 2.602382835471663269e-01 -3.090102412207890725e-01
-1.903903903903903849e+00 -1.083941282467190959e-01 -1.617884224070454402e-01 -2.142247178238448069e-01 2.653925231556907849e-01 -3.149888581692110168e-01
-1.901901901901901892e+00 -1.105882136157780998e-01 -1.650295269597517878e-01 -2.184533783904674398e-01 2.705303921032767289e-01 -3.209394959859531160e-01
-1.899899899899899935e+00 -1.127812075238150274e-01 -1.682669667729123353e-01 -2.226734147917632245e-01 2.756515734619657265e-01 -3.268616261009574253e-01
-1.897897897897897979e+00 -1.149730883268652443e-01 -1.715006699540971569e-01 -2.268846604279209922e-01 2.807557513331686572e-01 -3.327547224763846012e-01
-1.895895895895895800e+00 -1.171638343919502306e-01 -1.747305646938540069e-01 -2.310869490461738285e-01 2.858426108671517918e-01 -3.386182616533403023e-01
-1.893893893893893843e+00 -1.193534240972907029e-01 -1.779565792673031832e-01 -2.352801147473625454e-01 2.909118382824577576e-01 -3.444517227983710517e-01
-1.891891891891891886e+00 -1.215418358325202758e-01 -1.811786420357300309e-01 -2.394639919924851645e-01 2.959631208852613327e-01 -3.502545877497286186e-01
-1.889889889889889929e+00 -1.237290479988985975e-01 -1.843966814481759198e-01 -2.436384156092318842e-01 3.009961470886579615e-01 -3.560263410633948689e-01
-1.887887887887887972e+00 -1.259150390095246097e-01 -1.876106260430273343e-01 -2.478032207985061963e-01 3.060106064318837693e-01 -3.617664700588679172e-01
-1.885885885885885793e+00 -1.280997872895495715e-01 -1.908204044496023821e-01 -2.519582431409304046e-01 3.110061895994661318e-01 -3.674744648647002565e-01
-1.883883883883883836e+00 -1.302832712763899448e-01 -1.940259453897360820e-01 -2.561033186033370157e-01 3.159825884403041907e-01 -3.731498184637889737e-01
-1.881881881881881879e+00 -1.324654694199403071e-01 -1.972271776793629028e-01 -2.602382835452443088e-01 3.209394959866764263e-01 -3.787920267384121131e-01
-1.879879879879879923e+00 -1.346463601827859735e-01 -2.004240302300978882e-01 -2.643629747253165019e-01 3.258766064731762335e-01 -3.844005885150068025e-01
-1.877877877877877966e+00 -1.368259220404155485e-01 -2.036164320508147274e-01 -2.684772293078084293e-01 3.307936153555728342e-01 -3.899750056086867533e-01
-1.875875875875875787e+00 -1.390041334814334506e-01 -2.068043122492227714e-01 -2.725808848689940111e-01 3.356902193295973058e-01 -3.955147828674939747e-01
-1.873873873873873830e+00 -1.411809730077721592e-01 -2.099876000334410797e-01 -2.766737794035781794e-01 3.405661163496514487e-01 -4.010194282163806467e-01
-1.871871871871871873e+00 -1.433564191349043504e-01 -2.131662247135704402e-01 -2.807557513310928732e-01 3.454210056474395496e-01 -4.064884527009185455e-01
-1.869869869869869916e+00 -1.455304503920550330e-01 -2.163401157032631694e-01 -2.848266395022757136e-01 3.502545877505212069e-01 -4.119213705307304685e-01
-1.867867867867867959e+00 -1.477030453224133233e-01 -2.195092025212905529e-01 -2.888862832054324148e-01 3.550665645007839988e-01 -4.173176991226411614e-01
-1.865865865865865780e+00 -1.498741824833444425e-01 -2.226734147931081764e-01 -2.929345221727806536e-01 3.598566390728353270e-01 -4.226769591435429185e-01
-1.863863863863863823e+00 -1.520438404466011029e-01 -2.258326822524184818e-01 -2.969711965867777304e-01 3.646245159923127144e-01 -4.279986745529729131e-01
-1.861861861861861867e+00 -1.542119977985351165e-01 -2.289869347427312685e-01 -3.009961470864297994e-01 3.693699011541088373e-01 -4.332823726453979285e-01
-1.859859859859859910e+00 -1.563786331403087815e-01 -2.321361022189215861e-01 -3.050092147735826709e-01 3.740925018405142910e-01 -4.385275840922023827e-01
-1.857857857857857953e+00 -1.585437250881059357e-01 -2.352801147487851852e-01 -3.090102412191956804e-01 3.787920267392730911e-01 -4.437338429833772024e-01
-1.855855855855855774e+00 -1.607072522733432041e-01 -2.384189025145913854e-01 -3.129990684695956871e-01 3.834681859615529653e-01 -4.489006868689044971e-01
-1.853853853853853817e+00 -1.628691933428806915e-01 -2.415523958146338634e-01 -3.169755390527126959e-01 3.881206910598262172e-01 -4.540276567998354218e-01
-1.851851851851851860e+00 -1.650295269592328418e-01 -2.446805250647778873e-01 -3.209394959842970518e-01 3.927492550456633813e-01 -4.591142973690559015e-01
-1.849849849849849903e+00 -1.671882318007789636e-01 -2.478032208000060799e-01 -3.248907827741163712e-01 3.973535924074351189e-01 -4.641601567517389393e-01
-1.847847847847847724e+00 -1.693452865619738401e-01 -2.509204136759607406e-01 -3.288292434321338220e-01 4.019334191279245183e-01 -4.691647867454788456e-01
-1.845845845845845767e+00 -1.715006699535578383e-01 -2.540320344704837252e-01 -3.327547224746663646e-01 4.064884527018468030e-01 -4.741277428101020042e-01
-1.843843843843843811e+00 -1.736543607027670189e-01 -2.571380140851539098e-01 -3.366670649305228968e-01 4.110184121532750035e-01 -4.790485841071546180e-01
-1.841841841841841854e+00 -1.758063375535431627e-01 -2.602382835468211031e-01 -3.405661163471223607e-01 4.155230180529718709e-01 -4.839268735390596654e-01
-1.839839839839839897e+00 -1.779565792667435198e-01 -2.633327740091382374e-01 -3.444517227965909756e-01 4.200019925356272554e-01 -4.887621777879433971e-01
-1.837837837837837718e+00 -1.801050646203505023e-01 -2.664214167540899236e-01 -3.483237308818393219e-01 4.244550593169970076e-01 -4.935540673541238821e-01
-1.835835835835835761e+00 -1.822517724096810732e-01 -2.695041431935185083e-01 -3.521819877426183298e-01 4.288819437109462895e-01 -4.983021165942628228e-01
-1.833833833833833804e+00 -1.843966814475959393e-01 -2.725808848706471887e-01 -3.560263410615532864e-01 4.332823726463931324e-01 -5.030059037591730897e-01
-1.831831831831831847e+00 -1.865397705647088844e-01 -2.756515734616004076e-01 -3.598566390701576911e-01 4.376560746841530181e-01 -5.076650110312805886e-01
-1.829829829829829890e+00 -1.886810186095955189e-01 -2.787161407769204180e-01 -3.636727305548250744e-01 4.420027800336819856e-01 -5.122790245617384608e-01
-1.827827827827827711e+00 -1.908204044490020013e-01 -2.817745187630824044e-01 -3.674744648627975008e-01 4.463222205697196521e-01 -5.168475345071859017e-01
-1.825825825825825754e+00 -1.929579069680539827e-01 -2.848266395040052190e-01 -3.712616919081142552e-01 4.506141298488272606e-01 -5.213701350661541500e-01
