-1.975975975975975985e+01 2.519787097014501541e-39 8.507791061720862176e-40 -2.412641886262092137e-38 -1.754754644612261843e-38 1.782156712587968536e-37 1.518936086067488227e-37 -1.467096899385505232e-36 2.178875623393547203e-37 5.683476385668695879e-36 -5.670247136011710273e-36
-1.973973973973973983e+01 3.498000235132622030e-39 1.181064668717556276e-39 -3.345357410260572694e-38 -2.433129659694959071e-38 2.468275178260679326e-37 2.103716349315648913e-37 -2.029605411883966477e-36 3.014288653991718683e-37 7.853788890634227887e-36 -7.835507872333176707e-36
-1.971971971971971982e+01 4.852427897757332297e-39 1.638375629637810428e-39 -4.635257195920285183e-38 -3.371287260474240025e-38 3.416027643428451794e-37 2.911487838943334007e-37 -2.805711293691366381e-36 4.166926969498150946e-37 1.084479597024538961e-35 -1.081955287815397016e-35
-1.969969969969969981e+01 6.726520100008503248e-39 2.271146467682404203e-39 -6.417941981291523723e-38 -4.667850861582343232e-38 4.724311406712042731e-37 4.026540937667750801e-37 -3.875808624669570668e-36 5.756188299362518031e-37 1.496408502117061399e-35 -1.492925358856827568e-35
-1.967967967967967979e+01 9.317910589389685948e-39 3.146106239540437853e-39 -8.880002871518614176e-38 -6.458529778309883645e-38 6.529048095489317612e-37 5.564721944323220457e-37 -5.350256808669309907e-36 7.945973498742765567e-37 2.063339356733762538e-35 -2.058536586223144412e-35
-1.965965965965965978e+01 1.289869751310878042e-38 4.355126196221012656e-39 -1.227802003206398738e-37 -8.929937097854161560e-38 9.016916339149941516e-37 7.685137461089318810e-37 -7.380445258853072609e-36 1.096111932178936175e-36 2.843057255169630197e-35 -2.836439559648089534e-35
-1.963963963963963977e+01 1.784324210203684343e-38 6.024605717488539662e-39 -1.696457141791009990e-37 -1.233850594710897206e-37 1.244412798405652265e-36 1.060615740237576558e-36 -1.017390312989479464e-35 1.510983876633222567e-36 3.914682102355981093e-35 -3.905570019129249773e-35
-1.961961961961961975e+01 2.466624581959531221e-38 8.328328697049169208e-39 -2.342381320058925609e-37 -1.703636732902429154e-37 1.716208217417008742e-36 1.462728002372217911e-36 -1.401491837073563315e-35 2.081434357398558200e-36 5.386469467592389214e-35 -5.373931550857198333e-35
-1.959959959959959974e+01 3.407486990987778653e-38 1.150506128343977146e-38 -3.232011995722482313e-37 -2.350672653769722253e-37 2.365239199045279029e-36 2.015898520273982372e-36 -1.929265498446381986e-35 2.865260267642642297e-36 7.406435269058784045e-35 -7.389195540981157575e-35
-1.957957957957957973e+01 4.704002597123665470e-38 1.588262248187385795e-38 -4.456453153335645144e-37 -3.241219062374527476e-37 3.257467402805421232e-36 2.776346559953174915e-36 -2.653946801522700657e-35 3.941524589999918348e-36 1.017681616562482378e-34 -1.015312790841581544e-34
-1.955955955955955972e+01 6.489382073791172511e-38 2.191078544696024564e-38 -6.140546168049733501e-37 -4.466074167679166008e-37 4.483170526283479600e-36 3.821015999574045363e-36 -3.648307769225225580e-35 5.418305063322641593e-36 1.397373635793688679e-34 -1.394121012812950651e-34
-1.953953953953953970e+01 8.946265664416566613e-38 3.020621757624375517e-38 -8.455243989535641425e-37 -6.149573530793984403e-37 6.165819572962233180e-36 5.255141444144013161e-36 -5.011756524892681845e-35 7.443238168736704071e-36 1.917393622748973642e-34 -1.912930565479734650e-34
-1.951951951951951969e+01 1.232489071699614763e-37 4.161382143284076877e-38 -1.163447968015208579e-36 -8.461858697958541290e-37 8.474165074046198377e-36 7.222549338678503737e-36 -6.879991151671665841e-35 1.021785661011101163e-35 2.629107256653871258e-34 -2.622987565780120563e-34
-1.949949949949949968e+01 1.696787200551859712e-37 5.729040307153086937e-38 -1.599814544773076924e-36 -1.163559004401192762e-36 1.163868057664625225e-35 9.919672788967335094e-36 -9.438117460725558455e-35 1.401707123315272194e-35 3.602498276722435897e-34 -3.594112853963944153e-34
-1.947947947947947966e+01 2.334397809518575477e-37 7.881871465014441031e-38 -2.198337356604760771e-36 -1.598869765651035035e-36 1.597391841060888288e-35 1.361460543030465614e-35 -1.293846087279490371e-34 1.921562443798396590e-35 4.932849502610803921e-34 -4.921367462843521875e-34
-1.945945945945945965e+01 3.209413728814366096e-37 1.083627890836736610e-37 -3.018708848856599338e-36 -2.195532985612236628e-36 2.190888197756227916e-35 1.867298779555287356e-35 -1.772473496847420635e-34 2.632398423070384550e-35 6.749796904447263891e-34 -6.734085612947597861e-34
-1.943943943943943964e+01 4.409405721426472010e-37 1.488793691272647678e-37 -4.142385063531882017e-36 -3.012792346722195408e-36 3.002825998388531070e-35 2.559315134164774992e-35 -2.426481194249246703e-34 3.603701343460652900e-35 9.229590848090084250e-34 -9.208107417661488315e-34
-1.941941941941941963e+01 6.053939781131719962e-37 2.044054857658880229e-37 -5.680443168925970229e-36 -4.131435229956995686e-36 4.112836752430721237e-35 3.505379715692180147e-35 -3.319512490628273330e-34 4.929991400022733448e-35 1.261168871999872786e-33 -1.258233288596346220e-33
-1.939939939939939961e+01 8.306153943306555009e-37 2.804493381491813560e-37 -7.784247654117647339e-36 -5.661550329626891892e-36 5.629298576440209744e-35 4.797863428755766416e-35 -4.538078800299280118e-34 6.739751470413416527e-35 1.722119299731164583e-33 -1.718110776410742830e-33
-1.937937937937937960e+01 1.138848259644995955e-36 3.845212099349522574e-37 -1.065991894980219222e-35 -7.753050806227192487e-36 7.699610557749145518e-35 6.562394836292412470e-35 -6.199694040432863641e-34 9.207507960928952587e-35 2.349917241415716271e-33 -2.344447412430184647e-33
-1.935935935935935959e+01 1.560399921806435360e-36 5.268540863140647083e-37 -1.458794620784934177e-35 -1.060993883018304441e-35 1.052410208670505463e-34 8.969715113697935063e-35 -8.463872859113790217e-34 1.257016488206910883e-34 3.204360654062023954e-33 -3.196901963825854963e-33
-1.933933933933933957e+01 2.136536476475749042e-36 7.213810686709512838e-37 -1.994975449218713614e-35 -1.450962812775358152e-35 1.437484986883053837e-34 1.225171582924652087e-34 -1.154699038718679156e-33 1.714907288642036036e-34 4.366463639934734086e-33 -4.356299958866249037e-33
-1.931931931931931956e+01 2.923406457828155177e-36 9.870601710764092164e-37 -2.726366701295293000e-35 -1.982909962419350174e-35 1.962111623215651700e-34 1.672312006879471179e-34 -1.574234506533547391e-33 2.337982568025894808e-34 5.945906650629569659e-33 -5.932066549384730431e-33
-1.929929929929929955e+01 3.997355324170450507e-36 1.349668705336552291e-36 -3.723355059946735588e-35 -2.708028171542096954e-35 2.676371433982063174e-34 2.281077198127384324e-34 -2.144722716681608817e-33 3.185246098085178895e-34 8.091075468183510161e-33 -8.072242124466828445e-33
-1.927927927927927954e+01 5.462118688764741710e-36 1.844232006433731307e-36 -5.081457134450206576e-35 -3.695787491384911191e-35 3.648140020780386711e-34 3.109317679637572624e-34 -2.919941342583526226e-33 4.336566070320670898e-34 1.100257886887521464e-32 -1.097696850960676624e-32
-1.925925925925925952e+01 7.458551655157067343e-36 2.518308449284494056e-36 -6.930201620806615198e-35 -5.040395256452823041e-35 4.969345637262524515e-34 4.235384102073699245e-34 -3.972633536291553240e-33 5.899977355447032610e-34 1.495143743329332290e-32 -1.491663543925046853e-32
-1.923923923923923951e+01 1.017777921506025871e-35 3.436429554463386056e-36 -9.445118752257189239e-35 -6.869516114940769569e-35 6.764405885208542946e-34 5.765317858219967048e-34 -5.401127564083523587e-33 8.021512689626608022e-34 2.030354023673397178e-32 -2.025628032011854512e-32
-1.921921921921921950e+01 1.387895822504944952e-35 4.686097149264765167e-36 -1.286391272485937010e-34 -9.356034373032577887e-35 9.201592927060928464e-34 7.842537678359657490e-34 -7.338242649913304266e-33 1.089842923423434760e-33 2.755250593742166803e-32 -2.748837282969817242e-32
-1.919919919919919948e+01 1.891325140729314922e-35 6.385877959154803643e-36 -1.750826119094537638e-34 -1.273390895395804720e-34 1.250833296359172406e-33 1.066087940838910014e-33 -9.963262126234129896e-33 1.479699056310043335e-33 3.736380497678983845e-32 -3.727683441465582068e-32
-1.917917917917917947e+01 2.575616337825742656e-35 8.696321557738626788e-36 -2.381317911733017668e-34 -1.731952998460801680e-34 1.699178738456978066e-33 1.448213736932484769e-33 -1.351801892736287102e-32 2.007635611668454476e-33 5.063395981757906094e-32 -5.051610073038968403e-32
-1.915915915915915946e+01 3.505112493434283729e-35 1.183467618279800619e-35 -3.236654410932350950e-34 -2.354046590359475330e-34 2.306651943468440426e-33 1.965964471688489200e-33 -1.832849057752855119e-32 2.722065311093234270e-33 6.856991942932110008e-32 -6.841031136900250789e-32
-1.913913913913913944e+01 4.766819741757717387e-35 1.609470970243175960e-35 -4.396226234996699774e-34 -3.197413150604783009e-34 3.129165956519768752e-33 2.666994955158977072e-33 -2.483377024604145617e-32 3.688200305052340325e-33 9.279540737410781901e-32 -9.257941040195186243e-32
-1.911911911911911943e+01 6.478308747438304045e-35 2.187338819060256849e-35 -5.967173261327413556e-34 -4.339976433495971605e-34 4.242079549476303801e-33 3.615533632618062110e-33 -3.362490579155548120e-32 4.993820373747385180e-33 1.254933086366465438e-31 -1.252012017807271173e-31
-1.909909909909909942e+01 8.798342509208227567e-35 2.970675968691951974e-35 -8.093983876321619279e-34 -5.886824085125090066e-34 5.746889658180734861e-33 4.898086563385719193e-33 -4.549693119001601002e-32 6.757000401701901651e-33 1.695961724675424935e-31 -1.692014087526122094e-31
-1.907907907907907941e+01 1.194116123489611675e-34 4.031818570706590406e-35 -1.097137994229734712e-33 -7.979578990630787796e-34 7.780202554538895991e-33 6.631083570321679425e-33 -6.151852213782520006e-32 9.136455315902789012e-33 2.290409098962671463e-31 -2.285077785222059503e-31
-1.905905905905905939e+01 1.619566934338372392e-34 5.468312431478237515e-35 -1.486160005329730477e-33 -1.080896953478875606e-33 1.052575119885369257e-32 8.971120655374591274e-33 -8.312517967321928321e-32 1.234537929980267409e-32 3.091090762616124751e-31 -3.083895727168552124e-31
-1.903903903903903938e+01 2.195118893032120841e-34 7.411608422903953413e-35 -2.011756623507686747e-33 -1.463167894215910806e-33 1.423048180220893180e-32 1.212867061171307843e-32 -1.122438010293610521e-31 1.666994649836686981e-32 4.168811750598143481e-31 -4.159108137658966180e-31
-1.901901901901901937e+01 2.973200294398178612e-34 1.003872565445722334e-34 -2.721391519614489563e-33 -1.979291457285958675e-33 1.922607235976768773e-32 1.638642331648962272e-32 -1.514590924360339285e-31 2.249402590188839398e-32 5.618427590755946744e-31 -5.605349752290223326e-31
-1.899899899899899935e+01 4.024365582584158908e-34 1.358788444043994210e-34 -3.678853493458230484e-33 -2.675661785393381470e-33 2.595769717339580527e-32 2.212380179607665634e-32 -2.042357212987834346e-31 3.033217439244360626e-32 7.566924758435998191e-31 -7.549311463955266446e-31
-1.897897897897897934e+01 5.443497040627993798e-34 1.837944571005426859e-34 -4.969812438698062547e-33 -3.614587328986353031e-33 3.502245034791038621e-32 2.984971065554528670e-32 -2.752146683517802444e-31 4.087364963804022483e-32 1.018418579021577665e-30 -1.016048037895575975e-30
-1.895895895895895933e+01 7.358105810624719002e-34 2.484393860590687759e-34 -6.709245854103497640e-33 -4.879692211766294181e-33 4.722063569820637693e-32 4.024625057813836868e-32 -3.706082843023135589e-31 5.504108213568533779e-32 1.369732085095923280e-30 -1.366543802491638851e-30
-1.893893893893893932e+01 9.939435178269440689e-34 3.355954965943654522e-34 -9.051358741275902504e-33 -6.583131057614725561e-33 6.362418349111395488e-32 5.422703006326000407e-32 -4.987265548961044042e-31 7.406863374133515319e-32 1.840973379893400557e-30 -1.836688203641765507e-30
-1.891891891891891930e+01 1.341730181186133059e-33 4.530223281109706445e-34 -1.220282478409128164e-32 -8.875219414281073430e-33 8.566784909881626546e-32 7.301489423727129388e-32 -6.706776582940907850e-31 9.960604131314094878e-32 2.472646885530319357e-30 -2.466891382583648034e-30
-1.889889889889889929e+01 1.809991959715019723e-33 6.111264268755627346e-34 -1.644044849184637596e-32 -1.195727958199307805e-32 1.152706944983278228e-31 9.824546379989217715e-32 -9.012998815457374674e-31 1.338570207712709563e-31 3.318788294220333979e-30 -3.311063254337430856e-30
-1.887887887887887928e+01 2.440036050853258778e-33 8.238547719561921721e-34 -2.213470796644618232e-32 -1.609876347050748612e-32 1.549977948399331210e-31 1.321049578844250723e-31 -1.210400429974957953e-30 1.797632495182928243e-31 4.451434679083738678e-30 -4.441073213577645416e-30
-1.885885885885885926e+01 3.287185013811263960e-33 1.109886494911679883e-33 -2.978111440172252256e-32 -2.166006063266734933e-32 2.082753387867104651e-31 1.775135245452827151e-31 -1.624401034901541490e-30 2.412487647259907433e-31 5.966554512699825677e-30 -5.952666350066547084e-30
-1.883883883883883925e+01 4.425481497097046535e-33 1.494221385921395675e-33 -4.004195457451361608e-32 -2.912285793716413424e-32 2.796765524854092823e-31 2.383689343806613827e-31 -2.178522406048404093e-30 3.235443884209933825e-31 7.991908827639535601e-30 -7.973306311008859999e-30
-1.881881881881881924e+01 5.953955078607898193e-33 2.010295832241552421e-33 -5.380181543491292735e-32 -3.913052308055792600e-32 3.753015006430213654e-31 3.198702858167138823e-31 -2.919681931466459986e-30 4.336180808965213630e-31 1.069746504038690073e-29 -1.067256488504043162e-29
-1.879879879879879923e+01 8.004964113005558005e-33 2.702799362970827999e-33 -7.224138986408260128e-32 -5.254178414969108262e-32 5.032812345728217962e-31 4.289476915844354111e-31 -3.910334806542864254e-30 5.807454079852428067e-31 1.430918258869100288e-29 -1.427587555118259921e-29
-1.877877877877877921e+01 1.075529196271445196e-32 3.631421185031088085e-33 -9.693551437857583968e-32 -7.050203328720087875e-32 6.744465307687968623e-31 5.748322460621128270e-31 -5.233562175136482946e-30 7.772652089868970308e-31 1.912724922723698432e-29 -1.908272732645714034e-29
-1.875875875875875920e+01 1.444089687819635133e-32 4.875830338786736174e-33 -1.299833041421728146e-31 -9.453797500483448052e-32 9.032143346292163181e-31 7.698115431902115029e-31 -6.999806388349977808e-30 1.039579887128589455e-30 2.555018783279384447e-29 -2.549071545837650831e-29
-1.873873873873873919e+01 1.937650501835312138e-32 6.542291093481326553e-33 -1.741807738901128481e-31 -1.266831748662420580e-31 1.208761961842702037e-30 1.030230450868291811e-30 -9.355780321569176121e-30 1.389478581419576131e-30 3.410670102258459942e-29 -3.402731191959005454e-29
-1.871871871871871917e+01 2.598161889084621702e-32 8.772444447683396288e-33 -2.332496564127976711e-31 -1.696444811380927616e-31 1.616581383726907368e-30 1.377815831731964573e-30 -1.249624423794751731e-29 1.855886213658089621e-30 4.549770759135886538e-29 -4.539180399805467224e-29
-1.869869869869869916e+01 3.481501801052041719e-32 1.175495694573247094e-32 -3.121405034925618852e-31 -2.270224727081618077e-31 2.160535192486465294e-30 1.841428846816911238e-30 -1.667956222333117372e-29 2.477173860456893025e-30 6.065179350200794374e-29 -6.051061621611038806e-29
-1.867867867867867915e+01 4.662049306360283386e-32 1.574096237967770242e-32 -4.174339054554204420e-31 -3.036032695159450445e-31 2.885574277777284944e-30 2.459381237209474510e-30 -2.224823676650327729e-29 3.304208457110444843e-30 8.079830666824748807e-29 -8.061023497271970373e-29
-1.865865865865865914e+01 6.238742943175005253e-32 2.106451723515986029e-32 -5.578712236401610326e-31 -4.057445388419148928e-31 3.851327681319257771e-30 3.282494964946149827e-30 -2.965599551598792351e-29 4.404375601372498506e-30 1.075636416385920380e-28 -1.073132691085896822e-28
-1.863863863863863912e+01 8.343100617710129913e-32 2.816967910958435346e-32 -7.450561557161123753e-31 -5.418857497968416932e-31 5.136841230840004873e-30 4.378140961037159714e-30 -3.950349584298432537e-29 5.866882235193999189e-30 1.430979819882290464e-28 -1.427648972837377621e-28
-1.861861861861861911e+01 1.114982883509567845e-31 3.764632776269227284e-32 -9.943814792374658604e-31 -7.232222018791725013e-31 6.846828213196976022e-30 5.835566587772589024e-30 -5.258535604307203623e-29 7.809741508110527611e-30 1.902420175725252768e-28 -1.897991971684526734e-28
-1.859859859859859910e+01 1.489084759858846184e-31 5.027751884371920570e-32 -1.326252400078028477e-30 -9.645947768128519321e-31 9.119908817455029562e-30 7.772918133990013584e-30 -6.995206296639355991e-29 1.038896702114351577e-29 2.527460903781922613e-28 -2.521577811955051084e-28
-1.857857857857857908e+01 1.987381789801336696e-31 6.710204017928055122e-32 -1.767700316440315179e-30 -1.285663642990072740e-30 1.213946355179948384e-29 1.034649120593121849e-29 -9.299140458748542932e-29 1.381066682727113864e-29 3.355580537240730968e-28 -3.347769857200603572e-28
-1.855855855855855907e+01 2.650660046996625112e-31 8.949699443153466093e-32 -2.354510121415717668e-30 -1.712455460918833384e-30 1.614791997193190230e-29 1.376290733694804782e-29 -1.235355104895246604e-28 1.834694060462887614e-29 4.452011238319405680e-28 -4.441648430771734723e-28
-1.853853853853853906e+01 3.532952242313322536e-31 1.192867442641162065e-31 -3.134022524795028242e-30 -2.279401535976683830e-30 2.146554571427196808e-29 1.829513133060213858e-29 -1.640014546939080288e-28 2.435676135888790889e-29 5.902695088167625159e-28 -5.888955569119298984e-28
-1.851851851851851904e+01 4.705791493830824318e-31 1.588865368067637883e-31 -4.168823033759342865e-30 -3.032020845793746727e-30 2.851515201816762067e-29 2.430352612641019117e-29 -2.175758150875428086e-28 3.231338536260897755e-29 7.820780694234151160e-28 -7.802576507211451631e-28
-1.849849849849849903e+01 6.263815298702479140e-31 2.114917163909181649e-31 -5.541594776557817976e-30 -4.030449540649538722e-30 3.785454403946537585e-29 3.226351027272590897e-29 -2.884567622189221592e-28 4.284030609872668311e-29 1.035513282828673512e-27 -1.033102950893485728e-27
-1.847847847847847902e+01 8.332143207887454879e-31 2.813268246616521667e-31 -7.361497941970562870e-30 -5.354080764659739089e-30 5.021911765810103666e-29 4.280186327855862715e-29 -3.821713881330723331e-28 5.675838251755124998e-29 1.370147101586538303e-27 -1.366957852960106474e-27
-1.845845845845845901e+01 1.107608292724662351e-30 3.739733177727576270e-31 -9.772550290908661395e-30 -7.107659873938239503e-30 6.657773652648492147e-29 5.674434974352480761e-29 -5.059913689040908825e-28 7.514757137401714954e-29 1.811693901615813856e-27 -1.807476878289889644e-27
-1.843843843843843899e+01 1.471389094405439109e-30 4.968004167031281049e-31 -1.296462882779280625e-29 -9.429286046809048435e-30 8.820597879717495154e-29 7.517814770326023816e-29 -6.694770522278158708e-28 9.942773267955099812e-29 2.393914858357492157e-27 -2.388342617489908426e-27
-1.841841841841841898e+01 1.953353743588590524e-30 6.595311583273306228e-31 -1.718790248294051430e-29 -1.250090929783263686e-29 1.167820863490850698e-28 9.953362636374480469e-29 -8.851891516956588722e-28 1.314643273473753532e-28 3.161105408205393205e-27 -3.153747401849763633e-27
-1.839839839839839897e+01 2.591471690411275126e-30 8.749855633467896305e-31 -2.277175275214732394e-29 -1.656209162169749283e-29 1.545125658518743664e-28 1.316913961618434522e-28 -1.169619029466889346e-27 1.737065786075280537e-28 4.171342044513963303e-27 -4.161632541883687660e-27
-1.837837837837837895e+01 3.435772611086335094e-30 1.160055672136525505e-30 -3.014956075947799233e-29 -2.192803483716560330e-29 2.042964911519875370e-28 1.741223440465219226e-28 -1.544403855827119503e-27 2.293679420608266466e-28 5.500717272343747987e-27 -5.487913424504096167e-27
-1.835835835835835894e+01 4.552132596074852867e-30 1.536983914871040491e-30 -3.989115727506679433e-29 -2.901318176410009823e-29 2.699402829780073450e-28 2.300706906891719273e-28 -2.037912775431054469e-27 3.026616759835439070e-28 7.248859591734916308e-27 -7.231986647602379934e-27
-1.833833833833833893e+01 6.027234824977599627e-30 2.035038035827191788e-30 -5.274527543821415381e-29 -3.836209245408179211e-29 3.564382791451796938e-28 3.037931210795707662e-28 -2.687315910786579446e-27 3.991081204561745424e-28 9.546123384647083309e-27 -9.523903171313419021e-27
-1.831831831831831892e+01 7.975064609209807948e-30 2.692704082254093739e-30 -6.969505127458883282e-29 -5.068981019389421274e-29 4.703389940595452045e-28 4.008709482983912347e-28 -3.541281300291251110e-27 5.259352345188724484e-28 1.256294731845012139e-26 -1.253370493824276473e-26
-1.829829829829829890e+01 1.054540757455480357e-29 3.560555734212466673e-30 -9.203053229187432196e-29 -6.693459763073661318e-29 6.202229069163478531e-28 5.286173334385805223e-28 -4.663487897388342574e-27 6.926003310686247785e-28 1.652202676706284612e-26 -1.648356896124071041e-26
-1.827827827827827889e+01 1.393496117007350709e-29 4.705005998995523003e-30 -1.214433410904953093e-28 -8.832678643044556583e-29 8.173253084562626586e-28 6.966081392512770326e-28 -6.137198374240737447e-27 9.114692091756870870e-28 2.171413531493355585e-26 -2.166359200016202565e-26
-1.825825825825825888e+01 1.840185321288235223e-29 6.213209258536431762e-30 -1.601501784662236518e-28 -1.164786021461902072e-28 1.076347684857601995e-27 9.173734744030592912e-28 -8.071207308584334717e-27 1.198699552148411138e-27 2.851867487146369732e-26 -2.845229284242988923e-26
-1.823823823823823886e+01 2.428459918174489593e-29 8.199462017783898977e-30 -2.110538412598875230e-28 -1.535012738853759793e-28 1.416513978274041392e-27 1.207297946631133011e-27 -1.060757304918084882e-26 1.575389229553176926e-27 3.743034895569909370e-26 -3.734322350115524303e-26
-1.821821821821821885e+01 3.202683841305411266e-29 1.081355484404873160e-29 -2.779530060141266362e-28 -2.021576117674150511e-28 1.862944677337085211e-27 1.587791803069197729e-27 -1.393166113787623045e-26 2.069067901266040943e-27 4.909375939224540075e-26 -4.897948538140325581e-26
-1.819819819819819884e+01 4.220958879665699100e-29 1.425166285571766739e-29 -3.658153598985036439e-28 -2.660606573945828220e-28 2.448443137493949471e-27 2.086813414959228328e-27 -1.828518128905816180e-26 2.715633211258805854e-27 6.434824869676112758e-26 -6.419846728746592155e-26
-1.817817817817817883e+01 5.559327650387966515e-29 1.877053665684451229e-29 -4.811329633899009636e-28 -3.499321421857126188e-28 3.215816196467326567e-27 2.740847143258504266e-27 -2.398309842479936436e-26 3.561862338780750255e-27 8.428598171205139311e-26 -8.408979186414473908e-26
-1.815815815815815881e+01 7.317246579634564983e-29 2.470598133222380041e-29 -6.323842849756266815e-28 -4.599385291894265951e-28 4.220886812353373438e-27 3.597471016647322111e-27 -3.143555372962232828e-26 4.668667615210257644e-27 1.103271226296687661e-25 -1.100703176311458676e-25
-1.813813813813813880e+01 9.624707790531566985e-29 3.249690281899142868e-29 -8.306345163463842964e-28 -6.041276274869026868e-28 5.536402389803394622e-27 4.718687806439861331e-27 -4.117626023722107169e-26 6.115313709388642513e-27 1.443170711097728205e-25 -1.439811487694593399e-25
-1.811811811811811879e+01 1.265150036843900498e-28 4.271657768062897516e-29 -1.090315018612252458e-27 -7.929954901282681451e-28 7.257101592204896594e-27 6.185243481633675526e-27 -5.389925969782284427e-26 8.004876592897707670e-27 1.886521423600914074e-25 -1.882130226587246516e-25
-1.809809809809809877e+01 1.661924545882477661e-28 5.611328846073626129e-29 -1.430234657615141476e-27 -1.040221967003188310e-27 9.506278500590734414e-27 8.102221855834406883e-27 -7.050646972708741800e-26 1.047130502961265587e-26 2.464418982160456029e-25 -2.458682631043690167e-25
-1.807807807807807876e+01 2.181702533861371288e-28 7.366309374357085813e-29 -1.874891117364442226e-27 -1.363624434380367441e-27 1.244428075111823089e-26 1.060628756832487380e-26 -9.216914612097960325e-26 1.368854868336898754e-26 3.217186709635670766e-25 -3.209698164583641521e-25
-1.805805805805805875e+01 2.862166589804327765e-28 9.663831000888847411e-29 -2.456170005324062416e-27 -1.786393568795713489e-27 1.627950386878284400e-26 1.387505657861766409e-26 -1.204072776247201563e-25 1.788234947337473864e-26 4.197078108643522166e-25 -4.187308700977543776e-25
-1.803803803803803874e+01 3.752404013964383380e-28 1.266963228736726316e-28 -3.215544923087846558e-27 -2.338693477375949485e-27 2.128260521412961463e-26 1.813921074417299779e-26 -1.571920740480980876e-25 2.334546264997190079e-26 5.471760128154746410e-25 -5.459023682951777774e-25
-1.801801801801801872e+01 4.916315688977618582e-28 1.659946843574405194e-28 -4.206924257838065302e-27 -3.059732193749778536e-27 2.780486772452419416e-26 2.369814927705150123e-26 -2.050781730870281828e-25 3.045729155951453350e-26 7.128799671678239408e-25 -7.112206187268047081e-25
-1.799799799799799871e+01 6.437030893894542333e-28 2.173401748440856866e-28 -5.500332281161716738e-27 -4.000438972875720066e-27 3.630190865399050362e-26 3.094019575447831580e-26 -2.673740652280956129e-25 3.970919838772360312e-26 9.281438265787694035e-25 -9.259834151734373709e-25
-1.797797797797797870e+01 8.422621026585330629e-28 2.843817214392755772e-28 -7.186665810226809480e-27 -5.226923851624575889e-27 4.736426796954160937e-26 4.036866867560953450e-26 -3.483616324998285073e-25 5.173710907153973163e-26 1.207601955889349656e-24 -1.204791058522002059e-24
