2.302302302302302317e-01 4.395590725229804298e-05 -7.684301872296004081e-05 1.113871833910283385e-04 -1.424930533890954375e-04 1.718930047807606422e-04 -1.938308999181754123e-04 1.944319725736295783e-04
2.402402402402402382e-01 4.743209977767363407e-05 -8.284997138260302241e-05 1.200017266182428475e-04 -1.534128756995078221e-04 1.849643889924274616e-04 -2.084741854814918971e-04 2.090450692290828495e-04
2.502502502502502724e-01 5.114155735561006665e-05 -8.925234864146238496e-05 1.291732082724713498e-04 -1.650277074083836791e-04 1.988566394440657533e-04 -2.240265294731472645e-04 2.245570920144636601e-04
2.602602602602602788e-01 5.510047521428703370e-05 -9.607713448017155477e-05 1.389390226435725155e-04 -1.773835606581993429e-04 2.136234484374396046e-04 -2.405467796582220813e-04 2.410257550523700100e-04
2.702702702702702853e-01 5.932596535584429938e-05 -1.033527946007805823e-04 1.493385579480803959e-04 -1.905288376977976603e-04 2.293212341056963309e-04 -2.580967119535250280e-04 2.585115979227857247e-04
2.802802802802802917e-01 6.383611032151535422e-05 -1.111093609372635938e-04 1.604133070264787686e-04 -2.045144604110774955e-04 2.460092850294164600e-04 -2.767411828971065840e-04 2.770781305637958240e-04
2.902902902902902982e-01 6.865001905810272679e-05 -1.193785192108442892e-04 1.722069816958387125e-04 -2.193940037686584069e-04 2.637499088786553051e-04 -2.965482860289806052e-04 2.967919816283765369e-04
3.003003003003003046e-01 7.378788498064465108e-05 -1.281936996594114592e-04 1.847656309029542391e-04 -2.352238333479005137e-04 2.826085852199624986e-04 -3.175895123084830282e-04 3.177230504005001325e-04
3.103103103103103111e-01 7.927104632522281272e-05 -1.375901710672740774e-04 1.981377628172381177e-04 -2.520632470578824686e-04 3.026541226157770893e-04 -3.399399146798817890e-04 3.399446623594705582e-04
3.203203203203203175e-01 8.512204888496096894e-05 -1.476051382184426935e-04 2.123744709966660224e-04 -2.699746211970264630e-04 3.239588201318454154e-04 -3.636782768838622295e-04 3.635337284669137208e-04
3.303303303303303240e-01 9.136471122133959534e-05 -1.582778428934800727e-04 2.275295647539490873e-04 -2.890235609619541484e-04 3.465986333563209391e-04 -3.888872865982661480e-04 3.885709082361204006e-04
3.403403403403403304e-01 9.802419244197837719e-05 -1.696496685266981534e-04 2.436597038438008888e-04 -3.092790555167886264e-04 3.706533450219188890e-04 -4.156537129768997818e-04 4.151407766283980250e-04
3.503503503503503369e-01 1.051270626349957668e-04 -1.817642486370604608e-04 2.608245375856126308e-04 -3.308136377224453863e-04 3.962067403098546185e-04 -4.440685886402742644e-04 4.433319948057029168e-04
3.603603603603603434e-01 1.127013760489176087e-04 -1.946675791425361043e-04 2.790868485290087797e-04 -3.537035486154139195e-04 4.233467869012231188e-04 -4.742273961567546156e-04 4.732374847530033046e-04
3.703703703703703498e-01 1.207767471058558424e-04 -2.084081346638154593e-04 2.985127007625739629e-04 -3.780289067150765354e-04 4.521658198279432492e-04 -5.062302590366940958e-04 5.049546077675484777e-04
3.803803803803803563e-01 1.293844293342917172e-04 -2.230369889191994562e-04 3.191715929584901267e-04 -4.038738822276902217e-04 4.827607311613174644e-04 -5.401821372456940299e-04 5.385853467954191580e-04
3.903903903903903627e-01 1.385573973062537146e-04 -2.386079393080881256e-04 3.411366162378447371e-04 -4.313268762037326671e-04 5.152331645616230410e-04 -5.761930272260840352e-04 5.742364925783831342e-04
4.004004004004003692e-01 1.483304316619589555e-04 -2.551776357757813457e-04 3.644846169329456903e-04 -4.604807046933277618e-04 5.496897146968913106e-04 -6.143781663980283367e-04 6.120198335561219090e-04
4.104104104104104311e-01 1.587402073030680914e-04 -2.728057140472379375e-04 3.892963643140416835e-04 -4.914327879318951655e-04 5.862421315231075656e-04 -6.548582420932985574e-04 6.520523494503143586e-04
4.204204204204204376e-01 1.698253848335669715e-04 -2.915549333119916769e-04 4.156567233383967543e-04 -5.242853445749550345e-04 6.250075294014470657e-04 -6.977596048556610527e-04 6.944564084378041739e-04
4.304304304304304440e-01 1.816267053249133283e-04 -3.114913184365563693e-04 4.436548324696314009e-04 -5.591455909871458725e-04 6.661086010108019980e-04 -7.432144860219690521e-04 7.393599678001395959e-04
4.404404404404404505e-01 1.941870884794560644e-04 -3.326843067743473275e-04 4.733842866046176763e-04 -5.961259455759275374e-04 7.096738359957287723e-04 -7.913612194774365246e-04 7.868967779161057004e-04
4.504504504504504570e-01 2.075517342632266285e-04 -3.552068996363710960e-04 5.049433251339529574e-04 -6.353442381451214959e-04 7.558377442710077602e-04 -8.423444674571106423e-04 8.372065894424724321e-04
4.604604604604604634e-01 2.217682280759991761e-04 -3.791358184786641381e-04 5.384350251501134142e-04 -6.769239242273635427e-04 8.047410838842698495e-04 -8.963154502432952968e-04 8.904353635060292815e-04
4.704704704704704699e-01 2.368866495229985725e-04 -4.045516658546625954e-04 5.739674998047663559e-04 -7.209943043376527104e-04 8.565310933175162601e-04 -9.534321795855501408e-04 9.467354847070598434e-04
4.804804804804804763e-01 2.529596848487867047e-04 -4.315390911723467342e-04 6.116541018033881975e-04 -7.676907480725008804e-04 9.113617280868990030e-04 -1.013859695645894171e-03 1.006265976710706998e-03
4.904904904904904828e-01 2.700427430896560656e-04 -4.601869612870857548e-04 6.516136320112545259e-04 -8.171549229606402641e-04 9.693939014777577107e-04 -1.077770307246980275e-03 1.069192720178227442e-03
5.005005005005005447e-01 2.881940759962929436e-04 -4.905885359516005094e-04 6.939705531300162074e-04 -8.695350279518575731e-04 1.030795729228645499e-03 -1.145343835175262771e-03 1.135688672764873690e-03
5.105105105105105512e-01 3.074749017735154159e-04 -5.228416481343332216e-04 7.388552083884435042e-04 -9.249860314102552935e-04 1.095742777953901846e-03 -1.216767858264543745e-03 1.205934090885130670e-03
5.205205205205205576e-01 3.279495326785380116e-04 -5.570488892067479306e-04 7.864040451744718982e-04 -9.836699134570835775e-04 1.164418317069251243e-03 -1.292237961957779391e-03 1.280116752919255784e-03
5.305305305305305641e-01 3.496855065134352224e-04 -5.933177989886636401e-04 8.367598435184178370e-04 -1.045755912486230881e-03 1.237013573958884892e-03 -1.371957989016651383e-03 1.358432183507552165e-03
5.405405405405405705e-01 3.727537220412668103e-04 -6.317610606286205030e-04 8.900719493191178730e-04 -1.111420775652503931e-03 1.313727992095583413e-03 -1.456140292019164574e-03 1.441083878550542549e-03
5.505505505505505770e-01 3.972285783486668759e-04 -6.724967002834899080e-04 9.464965121857953079e-04 -1.180849013108961273e-03 1.394769491797611446e-03 -1.545005987255465866e-03 1.528283530504276431e-03
5.605605605605605835e-01 4.231881181705705115e-04 -7.156482915480383592e-04 1.006196727748623083e-03 -1.254233155744790542e-03 1.480354733277388811e-03 -1.638785209601170646e-03 1.620251253530358019e-03
5.705705705705705899e-01 4.507141751851464540e-04 -7.613451645709311787e-04 1.069343084270284053e-03 -1.331774016149547173e-03 1.570709381607371781e-03 -1.737717367915822542e-03 1.717215808030051524e-03
5.805805805805805964e-01 4.798925252789101501e-04 -8.097226197787119918e-04 1.136113613369254269e-03 -1.413680952502992770e-03 1.666068373198112537e-03 -1.842051400481657534e-03 1.819414824060936776e-03
5.905905905905906028e-01 5.108130417733850338e-04 -8.609221461135911375e-04 1.206694144643119656e-03 -1.500172135062340139e-03 1.766676183352204089e-03 -1.952046029964707181e-03 1.927095023103207912e-03
6.006006006006006093e-01 5.435698545955668787e-04 -9.150916436744308512e-04 1.281278563956934598e-03 -1.591474814890378540e-03 1.872787094425748143e-03 -2.067970017346453405e-03 2.040512437610802598e-03
6.106106106106106157e-01 5.782615133648025436e-04 -9.723856506331111709e-04 1.360069075137479346e-03 -1.687825594438802004e-03 1.984665464096150873e-03 -2.190102414239832301e-03 2.159932627750209711e-03
6.206206206206206222e-01 6.149911543585174578e-04 -1.032965574280490188e-03 1.443276464789262047e-03 -1.789470699571103557e-03 2.102585993201520290e-03 -2.318732812968361898e-03 2.285630894697102296e-03
6.306306306306306286e-01 6.538666713085069561e-04 -1.096999926037460884e-03 1.531120369922263141e-03 -1.896666252578624442e-03 2.226833992582732697e-03 -2.454161593751722978e-03 2.417892489827936937e-03
6.406406406406406351e-01 6.950008899682398166e-04 -1.164664560247109055e-03 1.623829548054773033e-03 -2.009678545711856331e-03 2.357705648324427000e-03 -2.596700168305200902e-03 2.557012819110405372e-03
6.506506506506506415e-01 7.385117463798000510e-04 -1.236142916543763164e-03 1.721642149427195234e-03 -2.128784314716878311e-03 2.495508284755811393e-03 -2.746671219124148956e-03 2.703297641963289723e-03
6.606606606606606480e-01 7.845224687567140627e-04 -1.311626265573722283e-03 1.824805990934460012e-03 -2.254271011833947416e-03 2.640560624536348114e-03 -2.904408933688129666e-03 2.857063263822781293e-03
6.706706706706706544e-01 8.331617628859761936e-04 -1.391313957820763600e-03 1.933578831355739925e-03 -2.386437077681788019e-03 2.793193045115120211e-03 -3.070259232782718978e-03 3.018636721619008794e-03
6.806806806806806609e-01 8.845640009390855164e-04 -1.475413675267068028e-03 2.048228647430469507e-03 -2.525592211417094449e-03 2.953747830816111277e-03 -3.244579992100197173e-03 3.188355961333220415e-03
6.906906906906906674e-01 9.388694135678572056e-04 -1.564141685597092565e-03 2.169033910299334941e-03 -2.672057638524277107e-03 3.122579419764846039e-03 -3.427741256243671021e-03 3.366570006773116942e-03
7.007007007007006738e-01 9.962242851461625224e-04 -1.657723098628080148e-03 2.296283861797957741e-03 -2.826166375555541274e-03 3.300054644834841955e-03 -3.620125444222552918e-03 3.553639118671206472e-03
7.107107107107106803e-01 1.056781152003602540e-03 -1.756392124626433588e-03 2.430278790059471963e-03 -2.988263491106165400e-03 3.486552967755365395e-03 -3.822127545491078773e-03 3.749934943178931130e-03
7.207207207207206867e-01 1.120699003481419103e-03 -1.860392334144076116e-03 2.571330303850148744e-03 -3.158706362274308049e-03 3.682466705485034665e-03 -4.034155305545590771e-03 3.955840648797787594e-03
7.307307307307306932e-01 1.188143485624740302e-03 -1.969976918983214198e-03 2.719761605029756557e-03 -3.337864925819031964e-03 3.888201247919048555e-03 -4.256629400060957941e-03 4.171751050757967726e-03
7.407407407407406996e-01 1.259287107308494549e-03 -2.085408953871669985e-03 2.875907758495474358e-03 -3.526121923194462399e-03 4.104175265961387299e-03 -4.489983596511727508e-03 4.398072721825108632e-03
7.507507507507507061e-01 1.334309448577121080e-03 -2.206961658404158790e-03 3.040115958934991227e-03 -3.723873138602330508e-03 4.330820908957260136e-03 -4.734664902189762541e-03 4.635224088486991460e-03
7.607607607607607125e-01 1.413397370960446219e-03 -2.334918658777660524e-03 3.212745793681028375e-03 -3.931527629169541752e-03 4.568583990445664045e-03 -4.991133697497054933e-03 4.883635511444351165e-03
7.707707707707707190e-01 1.496745229509937594e-03 -2.469574248821308597e-03 3.394169500925926872e-03 -4.149507946322114615e-03 4.817924161157061992e-03 -5.259863853360661687e-03 5.143749349303694020e-03
7.807807807807807254e-01 1.584555086280905675e-03 -2.611233649793236276e-03 3.584772222521365008e-03 -4.378250347391900166e-03 5.079315068147354992e-03 -5.541342831586059010e-03 5.416020004345231328e-03
7.907907907907907319e-01 1.677036924967190536e-03 -2.760213268388391449e-03 3.784952250554635481e-03 -4.618204996458031425e-03 5.353244498926342139e-03 -5.836071766936177727e-03 5.700913949215952528e-03
8.008008008008007383e-01 1.774408866375443714e-03 -2.916840952372780002e-03 3.995121266859488415e-03 -4.869836153391269087e-03 5.640214509407107807e-03 -6.144565529695820462e-03 5.998909733376562789e-03
8.108108108108108558e-01 1.876897384406333571e-03 -3.081456243230753025e-03 4.215704574586297618e-03 -5.133622350036335866e-03 5.940741534472356380e-03 -6.467352767455560904e-03 6.310497968111821593e-03
8.208208208208208623e-01 1.984737522189920084e-03 -3.254410625183078599e-03 4.447141320923470899e-03 -5.410056552435258889e-03 6.255356479924752827e-03 -6.804975924825460570e-03 6.636181288896774236e-03
8.308308308308308687e-01 2.098173108002055701e-03 -3.436067769904598956e-03 4.689884710029611561e-03 -5.699646307963644222e-03 6.584604794561096583e-03 -7.157991239767538989e-03 6.976474293896639534e-03
8.408408408408408752e-01 2.217456970568059110e-03 -3.626803776241365514e-03 4.944402205204133718e-03 -6.002913876221974664e-03 6.929046521084651460e-03 -7.526968715216676882e-03 7.331903457366136141e-03
8.508508508508508816e-01 2.342851153339108733e-03 -3.827007404198407275e-03 5.211175719292963048e-03 -6.320396342495602886e-03 7.289256324546671689e-03 -7.912492064643224937e-03 7.703007016704605144e-03
8.608608608608608881e-01 2.474627127305840425e-03 -4.037080302440752312e-03 5.490701792295687132e-03 -6.652645712570166500e-03 7.665823496986965899e-03 -8.315158630196696488e-03 8.090334831916909733e-03
8.708708708708708945e-01 2.613066001892582705e-03 -4.257437228522108555e-03 5.783491755111347561e-03 -7.000228987663975611e-03 8.059351936924547682e-03 -8.735579272059184469e-03 8.494448216226828038e-03
8.808808808808809010e-01 2.758458733454591423e-03 -4.488506261027829305e-03 6.090071878331878436e-03 -7.363728218215629534e-03 8.470460102333423821e-03 -9.174378227629495508e-03 8.915919736589712416e-03
8.908908908908909074e-01 2.911106330879554335e-03 -4.730729002791521712e-03 6.410983504965445633e-03 -7.743740535243895037e-03 8.899780935725128822e-03 -9.632192939154744782e-03 9.355332982854701329e-03
9.009009009009009139e-01 3.071320057773645456e-03 -4.984560774318048774e-03 6.746783165946509259e-03 -8.140878157977864127e-03 9.347961759949403870e-03 -1.010967384842555161e-02 9.813282304334031494e-03
9.109109109109109204e-01 3.239421630691581566e-03 -5.250470796519753069e-03 7.098042677265697237e-03 -8.555768376438909611e-03 9.815664143317272966e-03 -1.060748415715402626e-02 1.029037251254815918e-02
9.209209209209209268e-01 3.415743412849449236e-03 -5.528942361847796749e-03 7.465349217530420356e-03 -8.989053507641987795e-03 1.030356373264716685e-02 -1.112629955166097480e-02 1.078721854893053937e-02
9.309309309309309333e-01 3.600628602738764963e-03 -5.820472992876383686e-03 7.849305384747205447e-03 -9.441390824072760576e-03 1.081235005283459442e-02 -1.166680789050999686e-02 1.130444511629534118e-02
9.409409409409409397e-01 3.794431417040161972e-03 -6.125574587374822341e-03 8.250529231098494010e-03 -9.913452453088856045e-03 1.134272627154972631e-02 -1.222970885374187466e-02 1.184268627289522362e-02
9.509509509509509462e-01 3.997517267215589844e-03 -6.444773548880640586e-03 8.669654274471007283e-03 -1.040592524588864268e-02 1.189540892767494175e-02 -1.281571355238305884e-02 1.240258498792476231e-02
9.609609609609609526e-01 4.210262929138806898e-03 -6.778610901766677840e-03 9.107329485479282588e-03 -1.091951061468940908e-02 1.247112762210646555e-02 -1.342554409692699527e-02 1.298479265735820107e-02
9.709709709709709591e-01 4.433056705105474331e-03 -7.127642389776320600e-03 9.564219248717293828e-03 -1.145492433675877192e-02 1.307062466956056095e-02 -1.405993312351719142e-02 1.358996857904831365e-02
9.809809809809809655e-01 4.666298577546406680e-03 -7.492438556983828553e-03 1.004100329696297825e-02 -1.201289632394891144e-02 1.369465471004569987e-02 -1.471962327659591570e-02 1.421877938605630581e-02
9.909909909909909720e-01 4.910400353750466081e-03 -7.873584810121372207e-03 1.053837661705542619e-02 -1.259417035639297418e-02 1.434398427868804372e-02 -1.540536664682322712e-02 1.487189843723087795e-02
1.001001001001001089e+00 5.165785800887457910e-03 -8.271681461200922417e-03 1.105704932616254250e-02 -1.319950377903682942e-02 1.501939133262808999e-02 -1.611792416311650863e-02 1.555000516410828988e-02
1.011011011011011096e+00 5.432890770606150187e-03 -8.687343749347774952e-03 1.159774651715822329e-02 -1.382966715969731301e-02 1.572166473374235485e-02 -1.685806493771255243e-02 1.625378437326418721e-02
1.021021021021021102e+00 5.712163312468343870e-03 -9.121201840753245457e-03 1.216120807183294211e-02 -1.448544390736094221e-02 1.645160368598498277e-02 -1.762656556321137366e-02 1.698392550331253095e-02
1.031031031031031109e+00 6.004063775466941984e-03 -9.573900805647269155e-03 1.274818844066987616e-02 -1.516762984946410341e-02 1.721001712619072907e-02 -1.842420936062403106e-02 1.774112183581715019e-02
1.041041041041041115e+00 6.309064896864110400e-03 -1.004610057118736008e-02 1.335945638793103671e-02 -1.587703276692782259e-02 1.799772306723302143e-02 -1.925178557751595562e-02 1.852606965945725534e-02
1.051051051051051122e+00 6.627651877575179221e-03 -1.053847584915850420e-02 1.399579470081378611e-02 -1.661447188575720241e-02 1.881554789248852597e-02 -2.011008853541223357e-02 1.933946738686974018e-02
1.061061061061061128e+00 6.960322443314933931e-03 -1.105171603737982455e-02 1.465799986145847021e-02 -1.738077732405763839e-02 1.966432560062329749e-02 -2.099991672571297624e-02 2.018201462367866933e-02
1.071071071071071135e+00 7.307586890715394266e-03 -1.158652509371767454e-02 1.534688168061223816e-02 -1.817678949336730410e-02 2.054489699978533437e-02 -2.192207185345404832e-02 2.105441118931523914e-02
1.081081081081081141e+00 7.669968117618375207e-03 -1.214362138161199749e-02 1.606326289178303113e-02 -1.900335845325794651e-02 2.145810885036381066e-02 -2.287735782834248235e-02 2.195735608933077621e-02
1.091091091091091148e+00 8.048001636741974191e-03 -1.272373748603283956e-02 1.680797870475107814e-02 -1.986134321821415166e-02 2.240481295555706714e-02 -2.386657970259589354e-02 2.289154643900972314e-02
1.101101101101101154e+00 8.442235571917850942e-03 -1.332761999879767539e-02 1.758187631734331111e-02 -2.075161101586502424e-02 2.338586519907919284e-02 -2.489054255522155784e-02 2.385767633820048972e-02
1.111111111111111160e+00 8.853230636095834119e-03 -1.395602927219696116e-02 1.838581438441880267e-02 -2.167503649571140764e-02 2.440212452942908811e-02 -2.595005032248347276e-02 2.485643569739783704e-02
1.121121121121121167e+00 9.281560090314023084e-03 -1.460973913989609650e-02 1.922066244306128505e-02 -2.263250088756683931e-02 2.545445189024616792e-02 -2.704590457442451745e-02 2.588850901523265594e-02
1.131131131131131173e+00 9.727809682836451033e-03 -1.528953660410607533e-02 2.008730029302717782e-02 -2.362489110901139222e-02 2.654370909638316747e-02 -2.817890323743602390e-02 2.695457410765197612e-02
1.141141141141141180e+00 1.019257756766634576e-02 -1.599622148804329819e-02 2.098661733155578538e-02 -2.465309882124384205e-02 2.767075765543923482e-02 -2.934983926299785176e-02 2.805530078920499826e-02
1.151151151151151186e+00 1.067647420165142996e-02 -1.673060605273082174e-02 2.191951184171071765e-02 -2.571801943281054603e-02 2.883645753461495931e-02 -3.055949924284951519e-02 2.919134950698863695e-02
1.161161161161161193e+00 1.118012221940844868e-02 -1.749351457722942219e-02 2.288689023349027574e-02 -2.682055105078713989e-02 3.004166587287620052e-02 -3.180866197099559145e-02 3.036336992794923251e-02
1.171171171171171199e+00 1.170415628530739605e-02 -1.828578290142672882e-02 2.388966623701756914e-02 -2.796159337909377707e-02 3.128723563854366591e-02 -3.309809695309712252e-02 3.157199948038456883e-02
1.181181181181181206e+00 1.224922292177175152e-02 -1.910825793055710362e-02 2.492876004720018940e-02 -2.914204656373422381e-02 3.257401423256249540e-02 -3.442856286395513943e-02 3.281786185064299727e-02
1.191191191191191212e+00 1.281598031316952616e-02 -1.996179710067317800e-02 2.600509741933295163e-02 -3.036280998486474980e-02 3.390284203784775519e-02 -3.580080595395118692e-02 3.410156543617282043e-02
1.201201201201201219e+00 1.340509808459115597e-02 -2.084726780434272009e-02 2.711960871520687627e-02 -3.162478099572008094e-02 3.527455091524994008e-02 -3.721555840547461497e-02 3.542370175623647810e-02
1.211211211211211225e+00 1.401725705483429160e-02 -2.176554677590186032e-02 2.827322789938214315e-02 -3.292885360855048182e-02 3.668996264683765246e-02 -3.867353664053480716e-02 3.678484382176732542e-02
1.221221221221221231e+00 1.465314896294251518e-02 -2.271751943565669327e-02 2.946689148538255559e-02 -3.427591712785604816e-02 3.814988732735270782e-02 -4.017543958093051232e-02 3.818554446601629682e-02
1.231231231231231238e+00 1.531347616767460805e-02 -2.370407919249156031e-02 3.070153743167440205e-02 -3.566685473134182521e-02 3.965512170485632065e-02 -4.172194686252557461e-02 3.962633463780489140e-02
1.241241241241241244e+00 1.599895131931406214e-02 -2.472612670441235588e-02 3.197810398740256327e-02 -3.710254199916000750e-02 4.120644747175260247e-02 -4.331371700536169184e-02 4.110772165937585931e-02
1.251251251251251251e+00 1.671029700326407200e-02 -2.578456909662797669e-02 3.329752848797243314e-02 -3.858384539215255205e-02 4.280462950754739676e-02 -4.495138554152344756e-02 4.263018745100732865e-02
1.261261261261261257e+00 1.744824535491222572e-02 -2.688031913685201557e-02 3.466074610068593798e-02 -4.011162067995977659e-02 4.445041407487673735e-02 -4.663556310285805334e-02 4.419418672473461596e-02
1.271271271271271264e+00 1.821353764529096142e-02 -2.801429436759036301e-02 3.606868852076541843e-02 -4.168671132001704194e-02 4.614452697051827507e-02 -4.836683347084234919e-02 4.580014514970166123e-02
1.281281281281281270e+00 1.900692383710490818e-02 -2.918741619526798656e-02 3.752228261822834060e-02 -4.330994678862164216e-02 4.788767163328212090e-02 -5.014575159108128344e-02 4.744845749184394001e-02
1.291291291291291277e+00 1.982916211074429308e-02 -3.040060893614019918e-02 3.902244903621022998e-02 -4.498214086541712370e-02 4.968052721086240603e-02 -5.197284155511502218e-02 4.913948573078371490e-02
1.301301301301301283e+00 2.068101835995488427e-02 -3.165479881902990428e-02 4.057010074147123641e-02 -4.670408987280928043e-02 5.152374658791905593e-02 -5.384859455240676579e-02 5.087355715699851122e-02
1.311311311311311290e+00 2.156326565688921476e-02 -3.295091294503233598e-02 4.216614152796420434e-02 -4.847657087199948311e-02 5.341795437784833261e-02 -5.577346679557661918e-02 5.265096245250094897e-02
1.321321321321321296e+00 2.247668368632121244e-02 -3.428987820443326479e-02 4.381146447448811682e-02 -5.030033981749459926e-02 5.536374488089183116e-02 -5.774787742214211594e-02 5.447195375844534476e-02
1.331331331331331302e+00 2.342205814886683460e-02 -3.567262015119414265e-02 4.550695035760030094e-02 -5.217612967212826441e-02 5.736168001142498418e-02 -5.977220637621850907e-02 5.633674273325101761e-02
1.341341341341341309e+00 2.440018013311677156e-02 -3.710006183546979419e-02 4.725346602111340361e-02 -5.410464848480692202e-02 5.941228719745790532e-02 -6.184679227382404443e-02 5.824549860500389392e-02
1.351351351351351315e+00 2.541184545665365127e-02 -3.857312259473889837e-02 4.905186270365904933e-02 -5.608657743337222557e-02 6.151605725557297150e-02 -6.397193025562493418e-02 6.019834622206591407e-02
1.361361361361361322e+00 2.645785397599543023e-02 -4.009271680424614931e-02 5.090297432595748683e-02 -5.812256883515253686e-02 6.367344224471391256e-02 -6.614786983114115393e-02 6.219536410598668075e-02
1.371371371371371328e+00 2.753900886557896291e-02 -4.165975258757641936e-02 5.280761573959372873e-02 -6.021324412795627662e-02 6.588485330242997706e-02 -6.837481271861765852e-02 6.423658251097009997e-02
1.381381381381381335e+00 2.865611586597223079e-02 -4.327513048830548131e-02 5.476658093926125431e-02 -6.235919182444033676e-02 6.815065846736506616e-02 -7.065291068494376769e-02 6.632198149430330869e-02
1.391391391391391341e+00 2.980998250158164650e-02 -4.493974210379884926e-02 5.678064124059933188e-02 -6.456096544296691109e-02 7.047118049196593459e-02 -7.298226339017813147e-02 6.845148900230196842e-02
1.401401401401401348e+00 3.100141726820029170e-02 -4.665446868235974959e-02 5.885054342591258120e-02 -6.681908141824018099e-02 7.284669464956328166e-02 -7.536291624140321888e-02 7.062497897646752287e-02
